/home/noamgrosman/technionCourses/binary_translation/ex1/bzip2, 0x400000, copy_output_until_stop, 0x4059f2, 53381, 1, RAX values: 0x5257bb0 -> 0x5257b48 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257b48 -> 0x52567b8 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257b48 -> 0x5257bb0 -> 0x5257b48 -> 0x5257bb0 -> 0x5257b48 -> 0x5257bb0 -> 0x5257b48 -> 0x5257bb0 -> 0x5257b48 -> 0x5257bb0  Has an Average delta: Yes  Average delta: 0x25b, RBX values:   Has an Average delta: No, RCX values: 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5 -> 0x7382b7ad90e5  Has an Average delta: Yes  Average delta: 0x0, RDX values: 0x5257bb0 -> 0x5257bb0 -> 0x0 -> 0x7382b7ad90e5 -> 0x52567b8 -> 0x52567b9 -> 0x5257bb0 -> 0x5257bb0 -> 0x1 -> 0x7382b7ad90e6 -> 0x52567b9 -> 0x52567ba -> 0x5257bb0 -> 0x5257bb0 -> 0x2 -> 0x7382b7ad90e7 -> 0x52567ba -> 0x52567bb -> 0x5257bb0 -> 0x5257bb0  Has an Average delta: Yes  Average delta: 0x247a1f0e69f4, RSI values:   Has an Average delta: No, RDI values:   Has an Average delta: No
/home/noamgrosman/technionCourses/binary_translation/ex1/bzip2, 0x400000, BZ2_hbAssignCodes, 0x418294, 33896, 5, RAX values: 0x5260efc -> 0x5260efc -> 0x0 -> 0x5261508 -> 0x5260efc -> 0x5260efd -> 0x5260efc -> 0x5260efe -> 0x5260efc -> 0x5260eff -> 0x5260efc -> 0x5260f00 -> 0x5260efc -> 0x5260f01 -> 0x5260efc -> 0x5260f02 -> 0x5260efc -> 0x5260f03 -> 0x5260efc -> 0x5260f04  Has an Average delta: Yes  Average delta: 0x8abedb, RBX values:   Has an Average delta: No, RCX values:   Has an Average delta: No, RDX values: 0x0 -> 0x0 -> 0x5261508 -> 0x1 -> 0x2 -> 0x3 -> 0x4 -> 0x5 -> 0x6 -> 0x7 -> 0x8 -> 0x9 -> 0xa -> 0xb -> 0xc -> 0xd -> 0xe -> 0xf -> 0x10 -> 0x11  Has an Average delta: Yes  Average delta: 0x8abed9, RSI values:   Has an Average delta: No, RDI values:   Has an Average delta: No
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, _dl_relocate_object, 0x7382cd668240, 30205, 6, RAX values: 0x0 -> 0x7382cd691ab0 -> 0x7382b9802af0 -> 0x7382b9627290 -> 0x7382b9802b00 -> 0x1ffc60 -> 0x7382b97ffc60 -> 0x913800001fdf811d -> 0x489c00000fefc08e -> 0x244e000007f7e047 -> 0x1227000003fbf023 -> 0x913800001fdf811 -> 0x489c00000fefc08 -> 0x244e000007f7e04 -> 0x1227000003fbf02 -> 0x913800001fdf81 -> 0x489c00000fefc0 -> 0x244e000007f7e0 -> 0x1227000003fbf0 -> 0x913800001fdf8  Has an Average delta: Yes  Average delta: 0xd78e165a26908db, RBX values: 0x7382b96264c8 -> 0x7382b96264e0 -> 0x7382b96264f8 -> 0x7382b9626510 -> 0x7382b9626528 -> 0x7382b9626540 -> 0x7382b9626558 -> 0x7382b9626570 -> 0x7382b9626588 -> 0x7382b96265a0 -> 0x7382b96265b8 -> 0x7382b96265d0 -> 0x7382b96265e8 -> 0x7382b9626600 -> 0x7382b9626618 -> 0x7382b9626630 -> 0x7382b9626648 -> 0x7382b9626660 -> 0x7382b9626678 -> 0x7382b9626690  Has an Average delta: Yes  Average delta: 0x18, RCX values: 0x7382b97ffc68 -> 0x7382b97ffc70 -> 0x7382b97ffc78 -> 0x7382b97ffc80 -> 0x7382b97ffc88 -> 0x7382b97ffc90 -> 0x7382b97ffc98 -> 0x7382b97ffca0 -> 0x7382b97ffca8 -> 0x7382b97ffcb0 -> 0x7382b97ffcb8 -> 0x7382b97ffcc0 -> 0x7382b97ffcc8 -> 0x7382b97ffcd0 -> 0x7382b97ffcd8 -> 0x7382b97ffce0 -> 0x7382b97ffce8 -> 0x7382b97ffcf0 -> 0x7382b97ffcf8 -> 0x7382b97ffd00  Has an Average delta: Yes  Average delta: 0x8, RDX values: 0xe70572c27290 -> 0x7382b9627290 -> 0x7382b9627298 -> 0x7382b96272a0 -> 0x7382b96272a8 -> 0x7382b96272b0 -> 0x7382b96272b8 -> 0x7382b96272c0 -> 0x7382b96272c8 -> 0x7382b96272d0 -> 0x7382b96272d8 -> 0x7382b96272e0 -> 0x7382b96272e8 -> 0x7382b96272f0 -> 0x7382b96272f8 -> 0x7382b9627300 -> 0x7382b9627308 -> 0x7382b9627310 -> 0x7382b9627318 -> 0x7382b9627320  Has an Average delta: Yes  Average delta: 0x6145a994365, RSI values: 0x100 -> 0x7382b9627390 -> 0x810 -> 0xe70572c095e0 -> 0x7382b9624630 -> 0x7ffdab5a7b80 -> 0x7382b9600000 -> 0x7382b97ffc68 -> 0x7382cd13cd60 -> 0x7382b9600000 -> 0x7382b9802d80 -> 0x7382b9802d80 -> 0x7382b9600000 -> 0x7382b9802d88 -> 0x7382b9802d88 -> 0x7382b9600000 -> 0x7382b9802d90 -> 0x7382b9802d90 -> 0x7382b9600000 -> 0x7382b9802d98  Has an Average delta: Yes  Average delta: 0x1fb6167ae8bb, RDI values: 0x7382b97ffc68 -> 0x7382b97ffe60 -> 0x7382b9800058 -> 0x7382b9800250 -> 0x7382b9800448 -> 0x7382b9800640 -> 0x7382b9800838 -> 0x7382b9800a30 -> 0x7382b9800c28 -> 0x7382b9800e20 -> 0x7382b9801018 -> 0x7382b9801210 -> 0x7382b9801408 -> 0x7382b9801600 -> 0x7382b98017f8 -> 0x7382b98019f0 -> 0x7382b9801be8 -> 0x7382b9801de0 -> 0x7382b9801fd8 -> 0x7382b98021d0  Has an Average delta: Yes  Average delta: 0x1f8
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, _dl_lookup_symbol_x, 0x7382cd6640d0, 26289, 146, RAX values: 0x7382cd692c90 -> 0x0 -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd6928c0 -> 0x7382cd692c90 -> 0x0 -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd6928c0 -> 0x7382cd692c90 -> 0x0 -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd6928c0 -> 0x7382cd692c90 -> 0x0 -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd6928c0  Has an Average delta: Yes  Average delta: 0x35e4124123e7, RBX values: 0x7382cd68f370 -> 0x7382cd687ec5 -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd687eda -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd687eee -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd687efa -> 0x7ffdab5a7ca0 -> 0x7382cd68f370 -> 0x7382cd687f08 -> 0x7ffdab5a7ca0 -> 0x7382cd13dab0 -> 0x7382b9622b97 -> 0x7382b96264c8 -> 0x7382cd13dab0 -> 0x7382b961dd10  Has an Average delta: Yes  Average delta: 0x691856a04ee, RCX values: 0x7382cd687ec5 -> 0x7382cd687ec7 -> 0x7382cd687ec9 -> 0x7382cd687ecb -> 0x7382cd687ecd -> 0x7382cd687ecf -> 0x7382cd687ed1 -> 0x7382cd687ed3 -> 0x7382cd687ed5 -> 0x7382cd687ed7 -> 0x7382cd687ed9 -> 0x7ffdab5a7ca0 -> 0x7ffdab5a7ca0 -> 0x7382cd687eda -> 0x7382cd687edc -> 0x7382cd687ede -> 0x7382cd687ee0 -> 0x7382cd687ee2 -> 0x7382cd687ee4 -> 0x7382cd687ee6  Has an Average delta: Yes  Average delta: 0x1504d41e4d3, RDX values: 0x7ffdab5a7b88 -> 0x0 -> 0x7ffdab5a7b88 -> 0x0 -> 0x7ffdab5a7b88 -> 0x0 -> 0x7ffdab5a7b88 -> 0x0 -> 0x7ffdab5a7b88 -> 0x0 -> 0x7ffdab5a7a58 -> 0x0 -> 0x7ffdab5a7a58 -> 0x0 -> 0x7ffdab5a7a58 -> 0x0 -> 0x7ffdab5a7a58 -> 0x0 -> 0x7ffdab5a7a58 -> 0x0  Has an Average delta: Yes  Average delta: 0x7ffdab5a7ae8, RSI values: 0x7ffdab5a7b90 -> 0x7ffdab5a7c90 -> 0x7ffdab5a7b90 -> 0x7ffdab5a7c90 -> 0x7ffdab5a7b90 -> 0x7ffdab5a7c90 -> 0x7ffdab5a7b90 -> 0x7ffdab5a7c90 -> 0x7ffdab5a7b90 -> 0x7ffdab5a7c90 -> 0x7ffdab5a7a60 -> 0x7ffdab5a7b88 -> 0x7ffdab5a7a60 -> 0x7ffdab5a7b88 -> 0x7ffdab5a7a60 -> 0x7ffdab5a7b88 -> 0x7ffdab5a7a60 -> 0x7ffdab5a7b88 -> 0x7ffdab5a7a60 -> 0x7ffdab5a7b88  Has an Average delta: Yes  Average delta: 0x122, RDI values: 0x7ffdab5a7b88 -> 0x7382cd687ec5 -> 0x7ffdab5ee2a0 -> 0x7ffdab5a7b88 -> 0x7382cd687eda -> 0x7ffdab5ee1f8 -> 0x7ffdab5a7b88 -> 0x7382cd687eee -> 0x7ffdab5ee258 -> 0x7ffdab5a7b88 -> 0x7382cd687efa -> 0x7ffdab5ee2d0 -> 0x7ffdab5a7b88 -> 0x7382cd687f08 -> 0x7ffdab5ee228 -> 0x7ffdab5a7a58 -> 0x7382b9622b97 -> 0x7382b9619570 -> 0x7ffdab5a7a58 -> 0x7382b961dd10  Has an Average delta: Yes  Average delta: 0x889f9581ee4
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, check_match, 0x7382cd663390, 16268, 365, RAX values: 0x0 -> 0x7ffdab5ee2a0 -> 0x0 -> 0x7ffdab5ee1f8 -> 0x0 -> 0x7ffdab5ee258 -> 0x0 -> 0x7ffdab5ee2d0 -> 0x0 -> 0x7ffdab5ee228 -> 0x7382b9624630 -> 0x8002 -> 0x7382cd13da80 -> 0x7382cd13dab0 -> 0x7382b9619570 -> 0x7382b9624630 -> 0x8002 -> 0x7382cd13da80 -> 0x7382cd13dab0 -> 0x7382b961b058  Has an Average delta: Yes  Average delta: 0x559a2ac527c5, RBX values: 0x7ffdab5ee2a0 -> 0x7382cd6928c0 -> 0x7ffdab5ee1f8 -> 0x7382cd6928c0 -> 0x7ffdab5ee258 -> 0x7382cd6928c0 -> 0x7ffdab5ee2d0 -> 0x7382cd6928c0 -> 0x7ffdab5ee228 -> 0x7382cd6928c0 -> 0x400828 -> 0x7382cd6922e0 -> 0x7382b9619570 -> 0x7382cd13cd60 -> 0x400708 -> 0x7382cd6922e0 -> 0x7382b961b058 -> 0x7382cd13cd60 -> 0x4003d8 -> 0x7382cd6922e0  Has an Average delta: Yes  Average delta: 0x2a6385a6e371, RCX values:   Has an Average delta: No, RDX values: 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x15 -> 0x63 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x6 -> 0x15 -> 0x6  Has an Average delta: Yes  Average delta: 0xb, RSI values: 0x7382cd687ec5 -> 0x7382cd687eda -> 0x7382cd687eee -> 0x7382cd687efa -> 0x7382cd687f08 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b961db9e -> 0x7382b9624622 -> 0x7382b96245c3 -> 0x7382b9624470 -> 0x7382b961d80a -> 0x7382b9624470 -> 0x7382b961da21 -> 0x7382b9624470 -> 0x7382b961dd35 -> 0x7382b9624470  Has an Average delta: Yes  Average delta: 0x10df9e1, RDI values: 0x7ffdab5ee321 -> 0x0 -> 0x7ffdab5ee301 -> 0x0 -> 0x7ffdab5ee315 -> 0x0 -> 0x7ffdab5ee34a -> 0x0 -> 0x7ffdab5ee336 -> 0x0 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382b9624470 -> 0x7382cd659aa9 -> 0x7382cd659c0c -> 0x7382b96245c3 -> 0x7382b9624470 -> 0x40099e  Has an Average delta: Yes  Average delta: 0x48c94bd5f4c7
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, __GI___tunables_init, 0x7382cd66e8b0, 15762, 1, RAX values: 0x2 -> 0x3 -> 0x4 -> 0x5 -> 0x6 -> 0x7ffdab5a92dc -> 0x2 -> 0x3 -> 0x4 -> 0x5 -> 0x6 -> 0x7 -> 0x8 -> 0x9 -> 0xa -> 0xb -> 0xc -> 0xd -> 0xe -> 0xf  Has an Average delta: Yes  Average delta: 0xd790490455b, RBX values: 0x7382cd68f440 -> 0x7382cd679af0  Has an Average delta: Yes  Average delta: 0x15950, RCX values: 0x1 -> 0x2 -> 0x3 -> 0x4 -> 0x5 -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc -> 0x7ffdab5a92dc  Has an Average delta: Yes  Average delta: 0x6bc824822ad, RDX values: 0x7382cd68f4a9 -> 0x7382cd68f531 -> 0x7382cd68f5b9 -> 0x7382cd68f641 -> 0x7382cd68f6c9 -> 0x7382cd68f751 -> 0x7382cd68f7d9 -> 0x7382cd68f861 -> 0x7382cd68f8e9 -> 0x7382cd68f971 -> 0x7382cd68f9f9 -> 0x7382cd68fa81 -> 0x7382cd68fb09 -> 0x7382cd68fb91 -> 0x7382cd68fc19 -> 0x7382cd68fca1 -> 0x7382cd68fd29 -> 0x7382cd68fdb1 -> 0x7382cd68fe39 -> 0x7382cd68fec1  Has an Average delta: Yes  Average delta: 0x88, RSI values: 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302 -> 0x7382cd687302  Has an Average delta: Yes  Average delta: 0x0, RDI values:   Has an Average delta: No
/home/noamgrosman/technionCourses/binary_translation/ex1/bzip2, 0x400000, BZ2_blockSort, 0x40c679, 14959, 1, RAX values: 0x5257bb0 -> 0x7382b7e47010 -> 0x5257bb0 -> 0x7382b7ad8010 -> 0x5257bb0 -> 0x7382b98ee010 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257bb0 -> 0x5257bb0 -> 0x7382b7e47010 -> 0x5257bb0 -> 0x5257bb0 -> 0x0 -> 0x7382b7e47010 -> 0x7382b7e47010 -> 0x5257bb0 -> 0x1 -> 0x7382b7e47010  Has an Average delta: Yes  Average delta: 0x42dfe1fbdd6a, RBX values:   Has an Average delta: No, RCX values:   Has an Average delta: No, RDX values: 0x7382b98ee010 -> 0x0 -> 0x4 -> 0x8 -> 0xc -> 0x10 -> 0x14 -> 0x18 -> 0x1c -> 0x20 -> 0x24 -> 0x28 -> 0x2c -> 0x30 -> 0x34 -> 0x38 -> 0x3c -> 0x40 -> 0x44 -> 0x48  Has an Average delta: Yes  Average delta: 0x6145a9bbaf7, RSI values: 0x7382b7ad8010  Has an Average delta: No, RDI values: 0x7382b7e47010  Has an Average delta: No
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, strcmp, 0x7382cd6804e0, 14667, 393, RAX values: 0x0 -> 0x21 -> 0x1 -> 0x15 -> 0xa -> 0x10 -> 0x36 -> 0xe -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x9 -> 0x29 -> 0x29 -> 0x22  Has an Average delta: Yes  Average delta: 0xb, RBX values:   Has an Average delta: No, RCX values: 0x1 -> 0x5 -> 0x1a -> 0x2e -> 0x3a -> 0x10 -> 0x8 -> 0x10 -> 0x38 -> 0x38 -> 0x0 -> 0x0 -> 0x1 -> 0x1 -> 0x31 -> 0x31 -> 0x31 -> 0x5 -> 0xe -> 0x2b  Has an Average delta: Yes  Average delta: 0x12, RDX values: 0x0 -> 0x4 -> 0x3 -> 0xb -> 0x7 -> 0xb -> 0x0 -> 0x0 -> 0x0 -> 0x0 -> 0x1 -> 0x1 -> 0x2 -> 0x2 -> 0x2 -> 0x0 -> 0x1 -> 0x3 -> 0x0 -> 0x0  Has an Average delta: Yes  Average delta: 0x2, RSI values: 0x7382cd687ed5 -> 0x7382cd687ed0 -> 0x7382cd687ed5 -> 0x7382cd687eea -> 0x7382cd687ee0 -> 0x7382cd687eea -> 0x7382cd687ef0 -> 0x7382cd687f00 -> 0x7382cd687f00 -> 0x7382cd687f10 -> 0x7382cd6928b0 -> 0x400880 -> 0x400889 -> 0x7382cd6928b8 -> 0x7382cd6928b0 -> 0x400880 -> 0x400889 -> 0x7382cd6928b8 -> 0x7ffdab5ee370 -> 0x400880  Has an Average delta: Yes  Average delta: 0x1fb6177590dd, RDI values: 0x7ffdab5ee331 -> 0x7ffdab5ee330 -> 0x7ffdab5ee331 -> 0x7ffdab5ee311 -> 0x7ffdab5ee310 -> 0x7ffdab5ee311 -> 0x7ffdab5ee340 -> 0x7ffdab5ee350 -> 0x7ffdab5ee330 -> 0x7ffdab5ee33e -> 0x400880 -> 0x7382cd6928b0 -> 0x7382cd6928b8 -> 0x400889 -> 0x400880 -> 0x7382cd6928b0 -> 0x7382cd6928b8 -> 0x400889 -> 0x400880 -> 0x7ffdab5ee370  Has an Average delta: Yes  Average delta: 0x25ca73196137
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, _dl_check_map_versions, 0x7382cd66ec90, 7405, 6, RAX values: 0x400888 -> 0x0 -> 0x0 -> 0x0 -> 0x400ac5 -> 0x7382cd13c2d0 -> 0x7ffdab5a7fd8 -> 0x7382cd686cb5 -> 0x7382b9983e08 -> 0x7382cd690aa0 -> 0x7382b9983eb8 -> 0x400ac4 -> 0x7382cd13c2d0 -> 0x7ffdab5a7fd8 -> 0x7382cd686cb5 -> 0x7382b9983e08 -> 0x7382cd690aa0 -> 0x7382b9983eb8 -> 0x400888 -> 0x0  Has an Average delta: Yes  Average delta: 0x1af20d491ce1, RBX values: 0x0 -> 0x400889 -> 0x400b60 -> 0x400b70 -> 0x40093c -> 0x400b90 -> 0x40095d -> 0x400bb0 -> 0x400bc0 -> 0x0 -> 0x7382cd6922e0 -> 0x7ffdab5ee460 -> 0x7382cd6928c0 -> 0x7382b9983eb8 -> 0x7382b9937318 -> 0x7382b9937e88 -> 0x7382b9937e98 -> 0x7382b9937ea8 -> 0x7382b9937eb8 -> 0x7382b9937ec8  Has an Average delta: Yes  Average delta: 0x764a9fb8016, RCX values: 0x400888 -> 0x7382cd691000 -> 0x400888 -> 0x400888 -> 0x7382cd691000 -> 0x400888 -> 0x7382cd691000 -> 0x400888 -> 0x400888 -> 0x400888 -> 0x400888 -> 0x300 -> 0x7ffdab5ee300 -> 0x7ffdab5ee300 -> 0x7382b9934698 -> 0x7382cd691000 -> 0x7382b9934698 -> 0x7382b9934698 -> 0x7382b9934698 -> 0x7382b9934698  Has an Average delta: Yes  Average delta: 0x2bded1e5b29b, RDX values: 0x61c2a0 -> 0x400b50 -> 0x400b50 -> 0x8970 -> 0x7382b9937970 -> 0x8970 -> 0x7382b9937970 -> 0x920 -> 0x7382cbd49920 -> 0x25ed8 -> 0x7382b9625ed8 -> 0x25ed8 -> 0x7382b9625ed8 -> 0x0 -> 0x7ffdab5ee420 -> 0x3a8 -> 0x7ffdab5ee3a8 -> 0x7ffdab5ee3c4 -> 0x7ffdab5ee000 -> 0x7ffdab5ee3a8  Has an Average delta: Yes  Average delta: 0x510112d6e932, RSI values: 0x7382cd6922e0 -> 0x7382cd6922e0 -> 0x7382cd6928c0 -> 0x7382cd13c2d0 -> 0x7382cd13c2d0 -> 0x7382b993734a -> 0x7382b9937349 -> 0x7382cd6922e0 -> 0x7382cd6922e0 -> 0x7382cd6928c0 -> 0x7382cd13c2d0 -> 0x7382cd13c820 -> 0x7382cd13c820 -> 0x7382cbd49840 -> 0x7382cd6922e0 -> 0x7382cd6922e0 -> 0x7382cd6928c0 -> 0x7382cd13c2d0 -> 0x7382cd13c820 -> 0x7382cd13cd60  Has an Average delta: Yes  Average delta: 0x24594e4, RDI values: 0x400889 -> 0x400889 -> 0x400889 -> 0x400ac5 -> 0x400ac4 -> 0x40093c -> 0x40093c -> 0x40093c -> 0x40093c -> 0x400acd -> 0x40095d -> 0x40095d -> 0x40095d -> 0x40095d -> 0x40095d -> 0x400ad9 -> 0x400acd -> 0x7382cd13d360 -> 0x7382cd13d410 -> 0x7382b9937318  Has an Average delta: Yes  Average delta: 0x6145ca61d9b
/lib64/ld-linux-x86-64.so.2, 0x7382cd659000, _dl_map_object_from_fd, 0x7382cd660a20, 4052, 3, RAX values: 0x830 -> 0x0 -> 0x2e0 -> 0x7ffdab5a7228 -> 0x2af -> 0x0 -> 0x7ffdab5a6d57 -> 0x7ffdab5a6d50 -> 0x7ffdab5a7228 -> 0xfff -> 0x7ffdab5a7228 -> 0x7ffdab5a7260 -> 0x7ffdab5a7298 -> 0x7ffdab5a72d0 -> 0x7ffdab5a7308 -> 0x7ffdab5a7340 -> 0x7ffdab5a7378 -> 0x7ffdab5a73b0 -> 0x7ffdab5a73e8 -> 0x7ffdab5a7420  Has an Average delta: Yes  Average delta: 0x21ae8b68a3a1, RBX values: 0x7382cd6922e0 -> 0x60 -> 0x54 -> 0x2a0 -> 0x1000 -> 0xfffffffffffff000 -> 0x1 -> 0x2 -> 0x3 -> 0x4 -> 0x70000029 -> 0x2d -> 0x70000029 -> 0x2c -> 0x70000029 -> 0x2b -> 0x70000029 -> 0x2a -> 0x70000029 -> 0x39  Has an Average delta: Yes  Average delta: 0x6149699c1cd, RCX values: 0xc8e0 -> 0x7382cd6922e0 -> 0x40 -> 0x2af -> 0x2a0 -> 0x1 -> 0x2 -> 0x3 -> 0x4 -> 0x7ffdab5a6d50 -> 0xb000 -> 0xb000 -> 0xb000 -> 0xa398 -> 0x7ffdab5a6d50 -> 0x46cf1 -> 0x7ffdab5a6d50 -> 0x53c40 -> 0x7ffdab5a6d50 -> 0x55a10  Has an Average delta: Yes  Average delta: 0x420cc98e0d15, RDX values: 0x0 -> 0x0 -> 0x0 -> 0x60 -> 0x54 -> 0x2a0 -> 0x7ffdab5a74c8 -> 0x0 -> 0x1 -> 0x2 -> 0x3 -> 0x0 -> 0x7382b9984a10 -> 0x348 -> 0x7382b9983d78 -> 0x7382b9983d88 -> 0x7382b9983d98 -> 0x7382b9983da8 -> 0x7382b9983db8 -> 0x7382b9983dc8  Has an Average delta: Yes  Average delta: 0x1fb61464ee94, RSI values: 0x7ffdab5a7080 -> 0x7382cd691000 -> 0x400889 -> 0x7ffdab5a6ff0 -> 0x7ffdab5a6ff0 -> 0x1000 -> 0x0 -> 0xa398 -> 0x1000 -> 0xb000 -> 0x46cf1 -> 0x1000 -> 0x47000 -> 0x53c40 -> 0x1000 -> 0x54a00 -> 0x55a10 -> 0x1000 -> 0x54d78 -> 0x200  Has an Average delta: Yes  Average delta: 0x143586d3d2d6, RDI values: 0x7382cd13c2a0 -> 0x0 -> 0x0 -> 0x0 -> 0x0 -> 0x7ffdab5a6d50 -> 0x7ffdab5a6d50 -> 0xb000 -> 0x0 -> 0x8 -> 0x7 -> 0x7ffdab5a6d88 -> 0x7ffdab5a6d50 -> 0x47000 -> 0x0 -> 0x10 -> 0xe -> 0x7ffdab5a6dc0 -> 0x7ffdab5a6d50 -> 0x54a00  Has an Average delta: Yes  Average delta: 0x2e7f69533669
