/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, memset, 0x7ffff7df3c00, 146, 2
/lib64/libc.so.6, 0x7fffe4162000, _init, 0x7fffe4180940, 138, 1
/lib64/libc.so.6, 0x7fffe4162000, init_cacheinfo, 0x7fffe41f25a0, 115, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, call_init, 0x7ffff7deb1c0, 109, 3
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_setup_hash, 0x7ffff7de60a0, 92, 4
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_fixup, 0x7ffff7deac00, 87, 1
/lib64/libc.so.6, 0x7fffe4162000, _IO_cleanup, 0x7fffe41d91e0, 84, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_allocate_tls_init, 0x7ffff7dedc40, 83, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, calloc, 0x7ffff7df2460, 81, 9
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_check_all_versions, 0x7ffff7decdf0, 79, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, malloc, 0x7ffff7df23a0, 75, 25
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_catch_error, 0x7ffff7deae90, 72, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_discover_osversion, 0x7ffff7df0ff0, 72, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_determine_tlsoffset, 0x7ffff7dee5a0, 70, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, init_tls, 0x7ffff7ddf310, 69, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_add_to_namespace_list, 0x7ffff7de7a60, 63, 3
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_init_internal, 0x7ffff7deb310, 61, 1
/lib64/libc.so.6, 0x7fffe4162000, _dl_vdso_vsym, 0x7fffe427ba40, 60, 2
/lib64/libc.so.6, 0x7fffe4162000, __libc_start_main, 0x7fffe4180b50, 54, 1
/lib64/libc.so.6, 0x7fffe4162000, __run_exit_handlers, 0x7fffe4197580, 52, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, mmap, 0x7ffff7df3260, 48, 8
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_debug_initialize, 0x7ffff7debae0, 42, 3
